device_os,amt,trans_num,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
,427.63,TRANS_701216,M,Phoenix,Doctor,Groceries,Middle Age,1,101,352387.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,346.19,TRANS_169633,F,Test City,Clerk,Electronics,Adult,2,101,138885.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,26.04,TRANS_759717,M,Los Angeles,Artist,Groceries,Middle Age,2,101,413733.0,0.0,1.0,1.0,6.123233995736766e-17
,271.34,TRANS_978387,F,New York,Engineer,Groceries,Adult,1,101,3481200.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,479.01,TRANS_744456,M,Houston,Lawyer,Electronics,Adult,1,101,375257.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
other,406.84,TRANS_100704,F,Test City,Teacher,Apparel,Middle Age,5,101,303646.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
macOS,378.73,TRANS_787543,F,Test City,Teacher,Apparel,Middle Age,1,101,5832.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
Linux,140.05,TRANS_685691,M,Test City,Clerk,Entertainment,Adult,3,101,327298.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
other,358.66,TRANS_916798,F,Test City,Clerk,Travel,Adult,2,101,34721.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,317.91,TRANS_310508,F,Chicago,Clerk,Entertainment,Middle Age,1,101,743427.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
other,497.22,TRANS_711979,M,Test City,Engineer,Groceries,Adult,1,101,23348.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,42.81,TRANS_845456,F,Test City,Engineer,Groceries,Adult,2,101,148732.0,0.43388373911755823,-0.900968867902419,0.0,1.0
macOS,104.29,TRANS_619474,F,Los Angeles,Doctor,Groceries,Adult,1,101,3630413.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,349.76,TRANS_364118,M,Test City,Lawyer,Travel,Adult,1,101,177881.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
,307.06,TRANS_609855,M,Test City,Doctor,Travel,Young Adult,2,101,4957.0,0.0,1.0,1.2246467991473532e-16,-1.0
macOS,439.74,TRANS_318401,M,Test City,Teacher,Electronics,Young Adult,1,101,214849.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,390.68,TRANS_257262,F,Test City,Doctor,Travel,Middle Age,4,101,24788.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,473.28,TRANS_659309,F,Phoenix,Doctor,Travel,Middle Age,1,101,2102544.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
X11,462.43,TRANS_364209,M,Test City,Clerk,Entertainment,Adult,1,101,62901.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,300.7,TRANS_402303,M,Chicago,Doctor,Entertainment,Middle Age,3,101,1056830.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,320.62,TRANS_671956,F,Test City,Lawyer,Apparel,Adult,1,101,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
,133.52,TRANS_387258,M,Test City,Clerk,Groceries,Adult,2,101,118384.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Windows,9.11,TRANS_734744,F,Chicago,Engineer,,Young Adult,1,101,974792.0,0.7818314824680298,0.6234898018587336,0.0,1.0
macOS,478.26,TRANS_188224,F,Test City,Lawyer,Entertainment,Adult,3,101,10517.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,11.59,TRANS_886628,M,Test City,Clerk,Groceries,Middle Age,1,101,62348.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,143.53,TRANS_546377,M,Chicago,Lawyer,Electronics,Young Adult,1,101,0.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
,392.42,TRANS_263902,F,Los Angeles,Nurse,Groceries,Middle Age,1,101,3453208.0,0.0,1.0,1.0,6.123233995736766e-17
X11,478.44,TRANS_550410,M,Los Angeles,Teacher,Apparel,Adult,1,101,1983371.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,220.97,TRANS_631943,M,Test City,Engineer,Travel,Young Adult,1,101,239388.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
X11,271.6,TRANS_655584,F,Test City,Engineer,Groceries,Adult,4,101,81154.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
other,227.53,TRANS_905758,M,Test City,Lawyer,Apparel,Young Adult,1,101,49447.0,0.0,1.0,0.0,1.0
,210.96,TRANS_802559,M,Test City,Engineer,Entertainment,Middle Age,1,101,308766.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,454.37,TRANS_873301,M,Test City,Doctor,Electronics,Young Adult,2,101,167900.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,400.61,TRANS_544529,F,Test City,Doctor,Groceries,Adult,2,101,115231.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,158.5,TRANS_343853,M,Phoenix,Doctor,Groceries,Adult,1,101,605634.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,493.71,TRANS_797704,F,Test City,Teacher,Groceries,Middle Age,1,101,21927.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,22.61,TRANS_623838,F,Test City,Lawyer,Groceries,Middle Age,1,101,193474.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
Linux,386.39,TRANS_380469,F,Phoenix,Teacher,Electronics,Young Adult,1,101,560151.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,117.16,TRANS_943013,M,Test City,Engineer,Travel,Adult,4,101,45811.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,413.61,TRANS_241841,F,Los Angeles,Nurse,Electronics,Middle Age,1,101,2679102.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Windows,74.07,TRANS_754935,F,Chicago,Nurse,Electronics,Young Adult,1,101,2629115.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
Windows,263.06,TRANS_796452,M,Los Angeles,Clerk,Groceries,Young Adult,1,101,308691.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
other,400.92,TRANS_842857,M,Phoenix,Doctor,Entertainment,Adult,1,101,46766.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
Windows,203.42,TRANS_873008,F,Los Angeles,Doctor,Travel,Young Adult,1,101,3709304.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,254.2,TRANS_385366,F,New York,Artist,Groceries,Middle Age,1,101,117526.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,298.08,TRANS_408602,F,Chicago,Engineer,Apparel,Middle Age,1,101,7256505.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,361.87,TRANS_280096,M,Test City,Doctor,Electronics,Middle Age,2,101,83937.0,0.0,1.0,0.0,1.0
X11,327.45,TRANS_233203,F,Test City,Lawyer,Apparel,Middle Age,1,101,792970.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
other,405.41,TRANS_375559,F,Chicago,Nurse,Groceries,Young Adult,1,101,10241157.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,253.95,TRANS_337015,F,Phoenix,Engineer,Travel,Adult,1,101,11528002.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,484.5,TRANS_801440,F,Los Angeles,Teacher,Travel,Middle Age,1,101,0.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,432.79,TRANS_167898,F,Test City,Clerk,Apparel,Middle Age,1,101,286570.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Windows,379.17,TRANS_797839,M,New York,Doctor,Electronics,Middle Age,1,101,3136146.0,0.0,1.0,0.0,1.0
Linux,126.17,TRANS_634077,M,Test City,Doctor,Electronics,Adult,3,101,35623.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
other,26.55,TRANS_481002,M,Test City,Engineer,Apparel,Young Adult,3,101,209834.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Windows,459.79,TRANS_973240,M,Test City,Lawyer,Travel,Young Adult,3,101,5567.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,414.3,TRANS_615376,F,Test City,Doctor,Apparel,Middle Age,4,101,391154.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,412.68,TRANS_365738,M,Test City,Teacher,Travel,Young Adult,2,101,21254.0,0.0,1.0,1.0,6.123233995736766e-17
other,352.26,TRANS_196850,M,Los Angeles,Artist,Apparel,Young Adult,1,101,3848.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,294.65,TRANS_305631,M,Test City,Lawyer,Travel,Young Adult,1,101,156522.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
X11,378.71,TRANS_504954,M,New York,Nurse,Groceries,Young Adult,1,101,4093242.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,43.59,TRANS_775650,M,Phoenix,Artist,Travel,Adult,1,92,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,108.52,TRANS_431450,F,Houston,Lawyer,Electronics,Middle Age,1,101,1103802.0,0.0,1.0,1.2246467991473532e-16,-1.0
,111.09,TRANS_290805,F,Chicago,Artist,Groceries,Young Adult,1,101,348717.0,0.0,1.0,1.2246467991473532e-16,-1.0
Windows,284.36,TRANS_176781,F,Test City,Teacher,Groceries,Middle Age,3,101,116745.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
other,263.75,TRANS_797572,F,Test City,Doctor,,Middle Age,3,101,83049.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,320.6,TRANS_846259,F,Phoenix,Clerk,Electronics,Adult,1,101,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
other,293.09,TRANS_731027,M,Test City,Lawyer,Groceries,Young Adult,5,101,179074.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
other,74.09,TRANS_736855,M,Test City,Engineer,Entertainment,Middle Age,1,101,58896.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,386.23,TRANS_425247,M,Los Angeles,Clerk,Groceries,Adult,1,94,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,5.88,TRANS_981996,M,Phoenix,Lawyer,Travel,Adult,1,101,2441702.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,30.48,TRANS_127078,F,Test City,Teacher,Groceries,Young Adult,2,101,111372.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,278.66,TRANS_584894,F,Test City,Lawyer,Travel,Middle Age,2,101,86327.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,451.73,TRANS_408272,F,Test City,Engineer,Travel,Adult,2,101,203361.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
,164.28,TRANS_836766,F,Chicago,Engineer,Entertainment,Middle Age,1,101,457229.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,298.18,TRANS_955832,M,Test City,Lawyer,Apparel,Middle Age,2,101,273341.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,136.01,TRANS_739765,M,Phoenix,Clerk,Electronics,Middle Age,1,101,9575373.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
other,222.8,TRANS_770863,M,Chicago,Artist,Electronics,Middle Age,1,101,520245.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,400.74,TRANS_725168,F,Test City,Teacher,Groceries,Middle Age,1,101,1681.0,0.0,1.0,1.2246467991473532e-16,-1.0
Windows,273.76,TRANS_727134,M,Houston,Nurse,Travel,Adult,2,101,55234.0,0.0,1.0,1.0,6.123233995736766e-17
Linux,487.79,TRANS_610241,M,New York,Doctor,Entertainment,Young Adult,1,101,1662871.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,491.78,TRANS_543951,M,Los Angeles,Clerk,Apparel,Young Adult,1,90,27957.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,482.4,TRANS_365255,M,Test City,Lawyer,Entertainment,Middle Age,1,101,544254.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,179.14,TRANS_993382,M,Test City,Teacher,Apparel,Middle Age,1,101,50140.0,0.0,1.0,0.0,1.0
,222.0,TRANS_735346,F,Test City,Lawyer,Travel,Young Adult,3,101,414015.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
macOS,158.37,TRANS_703197,M,Phoenix,Artist,Travel,Middle Age,1,101,799431.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,159.19,TRANS_108309,F,Test City,Clerk,Groceries,Middle Age,1,101,62583.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
macOS,242.6,TRANS_972114,M,Houston,Nurse,Apparel,Adult,1,96,0.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,375.37,TRANS_558973,M,Test City,Clerk,Electronics,Adult,2,101,111655.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
Linux,53.7,TRANS_555030,F,Test City,Lawyer,Travel,Young Adult,1,101,86290.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
X11,248.59,TRANS_838648,M,Phoenix,Artist,Apparel,Adult,1,101,1051384.0,0.0,1.0,0.0,1.0
,14.28,TRANS_766320,F,Los Angeles,Clerk,Apparel,Middle Age,1,101,4491758.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
other,60.96,TRANS_110509,M,Houston,Artist,Travel,Adult,1,101,6356704.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
Windows,382.27,TRANS_421695,F,Test City,Teacher,Groceries,Adult,1,101,183617.0,0.7818314824680298,0.6234898018587336,0.0,1.0
macOS,243.53,TRANS_653981,F,Test City,Doctor,Electronics,Adult,1,101,120311.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,16.59,TRANS_855183,F,Test City,Teacher,Apparel,Adult,1,101,16294.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
Linux,76.69,TRANS_885278,F,Houston,Artist,Apparel,Adult,1,101,4929190.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
macOS,289.1,TRANS_697621,M,Test City,Teacher,Groceries,Adult,1,101,56283.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,328.11,TRANS_974733,F,Test City,Clerk,Groceries,Middle Age,2,101,105227.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,175.13,TRANS_816409,F,Test City,Lawyer,Electronics,Young Adult,1,101,111139.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,17.18,TRANS_342698,F,Test City,Teacher,Entertainment,Middle Age,1,101,66493.0,0.0,1.0,1.2246467991473532e-16,-1.0
Linux,392.5,TRANS_944378,F,Test City,Teacher,Electronics,Middle Age,2,101,44316.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,400.47,TRANS_982076,M,Test City,Clerk,Entertainment,Middle Age,1,101,3687.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,57.0,TRANS_751953,M,Test City,Doctor,Travel,Middle Age,1,101,383091.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,105.76,TRANS_338556,F,Test City,Clerk,Apparel,Adult,1,101,28223.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
Windows,70.46,TRANS_138611,F,New York,Doctor,Groceries,Adult,1,101,1796269.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,72.04,TRANS_576689,M,Test City,Clerk,Apparel,Adult,1,101,320728.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,449.73,TRANS_602105,F,Los Angeles,Lawyer,Entertainment,Young Adult,2,101,863512.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
Windows,129.27,TRANS_190745,F,Test City,Clerk,Electronics,Middle Age,1,101,159291.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
Windows,261.57,TRANS_185758,M,Test City,Teacher,Groceries,Adult,2,101,38058.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,133.56,TRANS_542125,M,Test City,Doctor,Travel,Middle Age,2,101,61054.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,11.27,TRANS_771766,F,Test City,Doctor,Apparel,Middle Age,1,101,164967.0,0.7818314824680298,0.6234898018587336,0.0,1.0
other,231.71,TRANS_249144,F,Test City,Teacher,Apparel,Middle Age,1,101,681708.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,40.32,TRANS_999094,F,Test City,Lawyer,Groceries,Young Adult,1,101,409252.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,488.53,TRANS_236789,F,New York,Engineer,Groceries,Adult,1,101,4121682.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
X11,197.78,TRANS_468669,F,Test City,Doctor,Travel,Middle Age,1,101,32463.0,0.0,1.0,0.0,1.0
,344.09,TRANS_965997,M,Test City,Clerk,Travel,Adult,1,101,14587.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
Windows,121.72,TRANS_565523,F,New York,Doctor,Groceries,Young Adult,1,101,1186812.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,67.0,TRANS_315470,F,Test City,Doctor,Groceries,Adult,1,101,146947.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,137.83,TRANS_521227,M,Test City,Teacher,Groceries,Middle Age,3,101,182990.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,198.04,TRANS_115122,F,Test City,Lawyer,Electronics,Young Adult,1,101,176128.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
,129.85,TRANS_458103,M,Test City,Doctor,Entertainment,Young Adult,4,101,145032.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,195.53,TRANS_430251,M,Test City,Teacher,Groceries,Young Adult,2,101,66339.0,0.7818314824680298,0.6234898018587336,0.0,1.0
X11,48.12,TRANS_436405,M,Houston,Lawyer,Travel,Middle Age,1,101,0.0,0.0,1.0,0.0,1.0
,2.74,TRANS_185712,M,Test City,Lawyer,Electronics,Middle Age,2,101,198324.0,0.0,1.0,0.0,1.0
,84.43,TRANS_824477,M,Test City,Lawyer,Entertainment,Middle Age,1,101,126033.0,0.0,1.0,0.0,1.0
,369.57,TRANS_135727,M,Test City,Doctor,Entertainment,Adult,1,101,171898.0,0.0,1.0,-1.0,-1.8369701987210297e-16
Linux,319.19,TRANS_582235,M,Test City,Doctor,Electronics,Middle Age,1,101,89645.0,0.0,1.0,0.0,1.0
Linux,274.14,TRANS_419123,F,Test City,Lawyer,Electronics,Middle Age,1,101,304890.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
,382.96,TRANS_873499,M,Test City,Teacher,Electronics,Middle Age,1,101,384102.0,0.0,1.0,1.0,6.123233995736766e-17
macOS,58.53,TRANS_894497,F,Test City,Teacher,Travel,Middle Age,2,101,50956.0,0.0,1.0,-1.0,-1.8369701987210297e-16
Windows,159.06,TRANS_488425,F,Test City,Teacher,Travel,Middle Age,1,101,113597.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
other,211.93,TRANS_361551,F,Test City,Doctor,Apparel,Middle Age,5,101,32728.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,63.96,TRANS_135381,F,Test City,Teacher,Travel,Adult,1,101,32410.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
macOS,11.66,TRANS_913724,M,Test City,Teacher,Apparel,Young Adult,3,101,95739.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
X11,157.62,TRANS_119288,F,Test City,Lawyer,Travel,Young Adult,2,101,310267.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,146.32,TRANS_162200,F,Phoenix,Teacher,Apparel,Young Adult,1,101,2203653.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
macOS,154.66,TRANS_234942,F,Phoenix,Nurse,Electronics,Middle Age,1,101,3431605.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Windows,370.1,TRANS_922131,F,Test City,Clerk,Apparel,Middle Age,2,101,61496.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,40.4,TRANS_900192,F,Test City,Engineer,Electronics,Middle Age,1,101,203227.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,479.83,TRANS_602154,M,Phoenix,Artist,Travel,Middle Age,1,101,9190665.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
Windows,39.65,TRANS_408718,F,Test City,Doctor,Apparel,Middle Age,3,101,5783.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,491.69,TRANS_934195,M,Houston,Lawyer,Entertainment,Adult,1,101,3715781.0,0.0,1.0,-1.0,-1.8369701987210297e-16
,375.7,TRANS_321973,F,Test City,Doctor,Apparel,Middle Age,3,101,57371.0,0.0,1.0,0.0,1.0
macOS,343.06,TRANS_146252,M,Test City,Engineer,Electronics,Adult,3,101,63896.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,176.11,TRANS_116940,M,Test City,Clerk,Apparel,Adult,2,101,275405.0,0.0,1.0,1.0,6.123233995736766e-17
,243.7,TRANS_943178,F,Test City,Teacher,Entertainment,Middle Age,1,101,27610.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
macOS,22.64,TRANS_409611,M,Test City,Engineer,Apparel,Young Adult,1,101,125575.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,425.44,TRANS_299557,M,Los Angeles,Artist,Entertainment,Adult,1,101,2238413.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,46.06,TRANS_857307,F,Test City,Lawyer,Travel,Adult,5,101,137586.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
Linux,396.79,TRANS_189731,M,Test City,Engineer,Apparel,Young Adult,1,101,46286.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
macOS,316.3,TRANS_647113,M,Test City,Lawyer,Apparel,Middle Age,2,101,10805.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,220.79,TRANS_693273,F,Test City,Lawyer,Electronics,Young Adult,6,101,97904.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
macOS,79.29,TRANS_962198,F,Chicago,Lawyer,Groceries,Young Adult,1,101,937267.0,0.0,1.0,1.2246467991473532e-16,-1.0
macOS,126.78,TRANS_721250,M,Phoenix,Artist,Travel,Adult,1,101,1934726.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
macOS,73.94,TRANS_225286,M,Test City,Lawyer,Electronics,Young Adult,3,101,47065.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,260.81,TRANS_375074,M,Test City,Doctor,Travel,Middle Age,6,101,6569.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,83.48,TRANS_620083,F,Houston,Teacher,Travel,Adult,1,101,713484.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,141.24,TRANS_102421,F,New York,Engineer,Electronics,Adult,1,101,1332336.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
X11,454.72,TRANS_255673,M,Chicago,Doctor,Groceries,Young Adult,1,101,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
